Facility ID	Facility Name	Address	City	State	ZIP Code	County Name	Unweighted Normalized Clinical Outcomes Domain Score	Weighted Normalized Clinical Outcomes Domain Score	Unweighted Person and Community Engagement Domain Score	Weighted Person and Community Engagement Domain Score	Unweighted Normalized Safety Domain Score	Weighted Safety Domain Score	Unweighted Normalized Efficiency and Cost Reduction Domain Score	Weighted Efficiency and Cost Reduction Domain Score	Total Performance Score	Location
100329	OVIEDO MEDICAL CENTER	8300 RED BUG LAKE RD	OVIEDO	FL	32765	Seminole	80	20	24	6	80	20	0	0	46	POINT (-81.227973 28.65604)
230254	ASCENSION PROVIDENCE ROCHESTER HOSPITAL	1101 W UNIVERSITY DRIVE	ROCHESTER	MI	48307	Oakland	22.5	5.625	32	8	21.66666667	5.416666667	0	0	19.04166667	POINT (-83.149228 42.680882)
450890	BAYLOR REGIONAL MEDICAL CENTER AT PLANO	4700 ALLIANCE BOULEVARD	PLANO	TX	75093	Collin	62.5	15.625	38	9.5	40	10	0	0	35.125	POINT (-96.791185 33.014361)
260163	PARKLAND HEALTH CENTER	1101 W LIBERTY	FARMINGTON	MO	63640	Saint Francois	56.66666667	14.16666667	23	5.75	0	0	40	10	29.91666667	POINT (-90.438195 37.780624)
150065	SCHNECK MEDICAL CENTER	411 W TIPTON ST	SEYMOUR	IN	47274	Jackson	46.66666667	11.66666667	73	18.25	48	12	0	0	41.91666667	POINT (-85.891356 38.956734)
450130	NIX HEALTH CARE SYSTEM	"414 NAVARRO, SUITE 600"	SAN ANTONIO	TX	78205	Bexar	52.5	13.125	29	7.25	30	7.5	0	0	27.875	POINT (-98.489718 29.425577)
240014	NORTHFIELD HOSPITAL	2000 NORTH AVENUE	NORTHFIELD	MN	55057	Rice	23.33333333	5.833333333	71	17.75	0	0	100	25	48.58333333	POINT (-93.191159 44.471386)
500019	PROVIDENCE CENTRALIA HOSPITAL	914 S SCHEUBER ROAD	CENTRALIA	WA	98531	Lewis	60	15	21	5.25	48	12	80	20	52.25	POINT (-122.98698899999998 46.71235)
390101	UPMC MEMORIAL	1701 INNOVATION DRIVE	YORK	PA	17408	York	43.33333333	10.83333333	14	3.5	66.66666667	16.66666667	10	2.5	33.5	
330238	NICHOLAS H NOYES MEMORIAL HOSPITAL	111  CLARA BARTON STREET	DANSVILLE	NY	14437	Livingston	63.33333333	15.83333333	15	3.75	90	22.5	70	17.5	59.58333333	POINT (-77.700356 42.55213)
220071	MASSACHUSETTS GENERAL HOSPITAL	55 FRUIT STREET	BOSTON	MA	2114	Suffolk	100	25	46	11.5	28.33333333	7.083333333	0	0	43.58333333	POINT (-71.068777 42.3624)
180102	LOURDES HOSPITAL	1530 LONE OAK ROAD	PADUCAH	KY	42003	McCracken	62.5	15.625	16	4	56.66666667	14.16666667	0	0	33.79166667	POINT (-88.647857 37.052989)
70012	ROCKVILLE GENERAL HOSPITAL	31 UNION ST	ROCKVILLE	CT	6066	Tolland	85	21.25	15	3.75	25	6.25	10	2.5	33.75	POINT (-72.450988 41.866962)
450292	TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN	850 ED HALL	KAUFMAN	TX	75142	Kaufman	56.66666667	18.88888889	31	10.33333333	Not Available	Not Available	30	10	39.22222222	POINT (-96.317363 32.591127)
420023	ST FRANCIS-DOWNTOWN	ONE ST FRANCIS DR	GREENVILLE	SC	29601	Greenville	52.5	13.125	46	11.5	46.66666667	11.66666667	10	2.5	38.79166667	
520113	AURORA MEDICAL CENTER BAY AREA	3003 UNIVERSITY DR	MARINETTE	WI	54143	Marinette	56.66666667	14.16666667	75	18.75	46.66666667	11.66666667	70	17.5	62.08333333	
420078	PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL	905 VERDAE BLVD SUITE 102	GREENVILLE	SC	29605	Greenville	43.33333333	10.83333333	19	4.75	36.66666667	9.166666667	0	0	24.75	POINT (-82.319204 34.829156)
220126	NORWOOD HOSPITAL	800 WASHINGTON STREET	NORWOOD	MA	2062	Norfolk	45	11.25	15	3.75	25	6.25	0	0	21.25	POINT (-71.20264 42.189462)
330006	ST JOSEPH'S MEDICAL CENTER	127 SOUTH BROADWAY	YONKERS	NY	10701	Westchester	50	12.5	18	4.5	0	0	0	0	17	POINT (-73.897003 40.929614)
120028	NORTH HAWAII COMMUNITY HOSPITAL	67 1125 MAMALAHOA HIGHWAY	KAMUELA	HI	96743	Hawaii	30	7.5	48	12	50	12.5	30	7.5	39.5	
50254	MARSHALL MEDICAL CENTER	1100 MARSHALL WAY	PLACERVILLE	CA	95667	El Dorado	40	10	46	11.5	58	14.5	50	12.5	48.5	POINT (-120.79064300000002 38.724483)
50663	LOS ANGELES COMMUNITY HOSPITAL	4081 E OLYMPIC BLVD	LOS ANGELES	CA	90023	Los Angeles	100	25	2	0.5	57.5	14.375	0	0	39.875	POINT (-118.18646100000001 34.018874)
300019	CHESHIRE MEDICAL CENTER	580 COURT STREET	KEENE	NH	3431	Cheshire	55	13.75	17	4.25	25	6.25	40	10	34.25	POINT (-72.290725 42.949854)
150008	ST CATHERINE HOSPITAL INC	4321 FIR ST	EAST CHICAGO	IN	46312	Lake	80	20	37	9.25	32	8	10	2.5	39.75	POINT (-87.448542 41.634064)
330153	ELLIS HOSPITAL	1101 NOTT STREET	SCHENECTADY	NY	12308	Schenectady	60	15	8	2	30	7.5	40	10	34.5	POINT (-73.918883 42.819818)
390222	RIDDLE MEMORIAL HOSPITAL	1068 WEST BALTIMORE PIKE	MEDIA	PA	19063	Delaware	72.5	18.125	28	7	40	10	30	7.5	42.625	POINT (-75.429889 39.914319)
390162	EASTON HOSPITAL	250 SOUTH 21ST STREET	EASTON	PA	18042	Northampton	77.5	19.375	31	7.75	33.33333333	8.333333333	0	0	35.45833333	POINT (-75.24289700000001 40.686518)
140133	HOLY CROSS HOSPITAL	2701 W 68TH STREET	CHICAGO	IL	60629	Cook	85	21.25	11	2.75	30	7.5	10	2.5	34	POINT (-87.691909 41.770008)
110028	UNIVERSITY HOSPITAL	1350 WALTON WAY	AUGUSTA	GA	30901	Richmond	65	16.25	13	3.25	6.666666667	1.666666667	0	0	21.16666667	POINT (-81.98133200000001 33.472989)
440035	TENNOVA HEALTHCARE-CLARKSVILLE	651 DUNLOP LANE	CLARKSVILLE	TN	37040	Montgomery	75	18.75	12	3	48.33333333	12.08333333	0	0	33.83333333	POINT (-87.26848500000001 36.580414)
50506	SIERRA VISTA REGIONAL MEDICAL CENTER	1010 MURRAY ST	SAN LUIS OBISPO	CA	93405	San Luis Obispo	36.66666667	9.166666667	18	4.5	54	13.5	0	0	27.16666667	POINT (-120.66617400000001 35.290966)
360144	SOUTH POINTE HOSPITAL	20000 HARVARD ROAD	WARRENSVILLE HEIGHTS	OH	44122	Cuyahoga	97.5	24.375	22	5.5	42.5	10.625	0	0	40.5	POINT (-81.537829 41.449865)
450028	VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE	1040 W JEFFERSON ST	BROWNSVILLE	TX	78520	Cameron	90	22.5	26	6.5	50	12.5	0	0	41.5	POINT (-97.511998 25.917931)
390044	READING HOSPITAL	420 S 5TH AVENUE	WEST READING	PA	19611	Berks	92.5	23.125	29	7.25	16.66666667	4.166666667	10	2.5	37.04166667	POINT (-75.948059 40.329863)
240018	MAYO CLINIC HEALTH SYSTEM - RED WING	"701 HEWITT BOULEVARD, PO BOX 95"	RED WING	MN	55066	Goodhue	56.66666667	14.16666667	68	17	50	12.5	70	17.5	61.16666667	POINT (-92.575197 44.560274)
450082	CHRISTUS SPOHN HOSPITAL BEEVILLE	1500 E HOUSTON HWY	BEEVILLE	TX	78102	Bee	65	16.25	36	9	50	12.5	0	0	37.75	POINT (-97.731925 28.408353)
100070	VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH	540 THE RIALTO	VENICE	FL	34285	Sarasota	30	7.5	13	3.25	34	8.5	0	0	19.25	POINT (-82.444445 27.089683)
470011	BRATTLEBORO MEMORIAL HOSPITAL	17 BELMONT AVE	BRATTLEBORO	VT	5301	Windham	50	12.5	14	3.5	50	12.5	40	10	38.5	POINT (-72.564643 42.84207)
260180	CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST	11133 DUNN ROAD	SAINT LOUIS	MO	63136	Saint Louis	77.5	19.375	22	5.5	28	7	10	2.5	34.375	POINT (-90.239054 38.775759)
260177	LIBERTY HOSPITAL	2525 GLENN HENDREN DR	LIBERTY	MO	64069	Clay	20	5	32	8	50	12.5	0	0	25.5	POINT (-94.424343 39.276757)
510038	STONEWALL JACKSON MEMORIAL HOSPITAL	230 HOSPITAL PLAZA	WESTON	WV	26452	Lewis	75	18.75	50	12.5	100	25	40	10	66.25	POINT (-80.492743 39.048285)
380021	TUALITY COMMUNITY HOSPITAL	335 SE 8TH AVENUE	HILLSBORO	OR	97123	Washington	67.5	16.875	11	2.75	52.5	13.125	40	10	42.75	POINT (-122.97731 45.519623)
100049	HIGHLANDS REGIONAL MEDICAL CENTER	3600 S HIGHLANDS AVE	SEBRING	FL	33870	Highlands	50	12.5	16	4	10	2.5	0	0	19	POINT (-81.433761 27.465045)
390004	HOLY SPIRIT HOSPITAL	503 NORTH 21ST STREET	CAMP HILL	PA	17011	Cumberland	62.5	15.625	13	3.25	68.33333333	17.08333333	0	0	35.95833333	POINT (-76.923468 40.25141)
30024	ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER	350 WEST THOMAS ROAD	PHOENIX	AZ	85013	Maricopa	40	10	22	5.5	26.66666667	6.666666667	0	0	22.16666667	POINT (-112.079208 33.480294)
180024	SPRING VIEW HOSPITAL	320 LORETTO ROAD	LEBANON	KY	40033	Marion	46.66666667	11.66666667	51	12.75	50	12.5	0	0	36.91666667	POINT (-85.259397 37.570325)
110104	CRISP REGIONAL HOSPITAL	902 7TH STREET NORTH	CORDELE	GA	31015	Crisp	43.33333333	10.83333333	22	5.5	83.33333333	20.83333333	60	15	52.16666667	POINT (-83.782846 31.977515000000004)
50113	SAN MATEO MEDICAL CENTER	222 W 39TH AVE	SAN MATEO	CA	94403	San Mateo	Not Available	Not Available	12	4	25	8.333333333	20	6.666666667	19	POINT (-122.29940600000002 37.530116)
200037	FRANKLIN MEMORIAL HOSPITAL	111 FRANKLIN HEALTH COMMONS	FARMINGTON	ME	4938	Franklin	47.5	11.875	38	9.5	80	20	40	10	51.375	POINT (-70.161244 44.625115)
330023	VASSAR BROTHERS MEDICAL CENTER	45 READE PLACE	POUGHKEEPSIE	NY	12601	Dutchess	65	16.25	8	2	43.33333333	10.83333333	10	2.5	31.58333333	POINT (-73.935723 41.694567)
450678	CITY HOSPITAL AT  WHITE ROCK	9440 POPPY DR	DALLAS	TX	75218	Dallas	52.5	13.125	13	3.25	77.5	19.375	0	0	35.75	POINT (-96.705001 32.835521)
140062	PALOS COMMUNITY HOSPITAL	12251 SOUTH 80TH AVENUE	PALOS HEIGHTS	IL	60463	Cook	80	20	26	6.5	43.33333333	10.83333333	0	0	37.33333333	POINT (-87.815976 41.668955)
50295	MERCY HOSPITAL	2215 TRUXTUN AVENUE	BAKERSFIELD	CA	93301	Kern	50	12.5	23	5.75	48.33333333	12.08333333	10	2.5	32.83333333	POINT (-119.02738600000002 35.373323)
190053	JENNINGS AMERICAN LEGION HOSPITAL	1634 ELTON ROAD	JENNINGS	LA	70546	Jefferson Davis	40	10	80	20	60	15	0	0	45	POINT (-92.663445 30.239215)
360179	BETHESDA NORTH	10500 MONTGOMERY ROAD	CINCINNATI	OH	45242	Hamilton	42.5	10.625	18	4.5	45	11.25	10	2.5	28.875	POINT (-84.343986 39.251968)
380050	SKY LAKES MEDICAL CENTER	2865 DAGGETT AVENUE	KLAMATH FALLS	OR	97601	Klamath	32.5	8.125	54	13.5	70	17.5	100	25	64.125	POINT (-121.787391 42.252655)
410004	ROGER WILLIAMS MEDICAL CENTER	825 CHALKSTONE AVENUE	PROVIDENCE	RI	2908	Providence	52.5	13.125	26	6.5	0	0	0	0	19.625	POINT (-71.43458 41.834015)
390226	PENNSYLVANIA HOSPITAL	800 SPRUCE STREET	PHILADELPHIA	PA	19107	Philadelphia	40	10	45	11.25	20	5	0	0	26.25	POINT (-75.155881 39.945872)
440011	BLOUNT MEMORIAL HOSPITAL	907 E LAMAR ALEXANDER PARKWAY	MARYVILLE	TN	37804	Blount	32.5	8.125	10	2.5	23.33333333	5.833333333	20	5	21.45833333	POINT (-83.958602 35.75497500000001)
440125	FORT SANDERS REGIONAL MEDICAL CENTER	1901 W CLINCH AVE	KNOXVILLE	TN	37916	Knox	70	17.5	35	8.75	26.66666667	6.666666667	30	7.5	40.41666667	POINT (-83.937134 35.95681)
190144	MINDEN MEDICAL CENTER	NO 1 MEDICAL PLAZA	MINDEN	LA	71055	Webster	37.5	9.375	66	16.5	66.66666667	16.66666667	30	7.5	50.04166667	
40085	HELENA REGIONAL MEDICAL CENTER	1801 MARTIN LUTHER KING JR DRIVE	HELENA	AR	72342	Phillips	45	11.25	32	8	100	25	100	25	69.25	POINT (-90.62733 34.508357)
450379	DALLAS MEDICAL CENTER	7 MEDICAL PARKWAY	DALLAS	TX	75234	Dallas	76.66666667	19.16666667	17	4.25	36.66666667	9.166666667	0	0	32.58333333	POINT (-96.873098 32.91433500000001)
50329	CORONA REGIONAL MEDICAL CENTER	800 SOUTH MAIN STREET	CORONA	CA	92882	Riverside	63.33333333	15.83333333	16	4	13.33333333	3.333333333	20	5	28.16666667	POINT (-117.56676800000001 33.873327)
240213	HEALTHEAST WOODWINDS HOSPITAL	1925 WOODWINDS DRIVE	WOODBURY	MN	55125	Washington	73.33333333	18.33333333	55	13.75	96.66666667	24.16666667	30	7.5	63.75	POINT (-92.975353 44.92351)
170013	HAYS MEDICAL CENTER	2220 CANTERBURY DRIVE	HAYS	KS	67601	Ellis	67.5	16.875	39	9.75	72.5	18.125	0	0	44.75	POINT (-99.29927300000001 38.87960400000001)
450010	UNITED REGIONAL HEALTH CARE SYSTEM	1600 11TH STREET	WICHITA FALLS	TX	76301	Wichita	50	12.5	27	6.75	20	5	0	0	24.25	POINT (-98.501482 33.902312)
100230	MEMORIAL HOSPITAL PEMBROKE	7800 SHERIDAN ST	PEMBROKE PINES	FL	33024	Broward	80	20	47	11.75	46	11.5	0	0	43.25	POINT (-80.24612 26.030929)
330096	JONES MEMORIAL HOSPITAL	191 NORTH MAIN STREET	WELLSVILLE	NY	14895	Allegany	5	1.25	11	2.75	90	22.5	40	10	36.5	POINT (-77.949784 42.122878)
390179	CHESTER COUNTY HOSPITAL	701 EAST MARSHALL STREET	WEST CHESTER	PA	19380	Chester	100	25	57	14.25	10	2.5	20	5	46.75	POINT (-75.600924 39.97186)
120001	THE QUEENS MEDICAL CENTER	1301 PUNCHBOWL ST	HONOLULU	HI	96813	Honolulu	62.5	15.625	21	5.25	58.33333333	14.58333333	20	5	40.45833333	POINT (-157.854965 21.308307)
300018	WENTWORTH-DOUGLASS HOSPITAL	789 CENTRAL AVE	DOVER	NH	3820	Strafford	72.5	18.125	71	17.75	38.33333333	9.583333333	10	2.5	47.95833333	POINT (-70.875139 43.212442)
340087	MISSION HOSPITAL MCDOWELL	430 RANKIN DRIVE P O BOX 730	MARION	NC	28752	McDowell	60	15	56	14	36.66666667	9.166666667	50	12.5	50.66666667	POINT (-82.021772 35.665187)
450042	PROVIDENCE HEALTH CENTER	6901 MEDICAL PARKWAY	WACO	TX	76712	McLennan	35	8.75	46	11.5	20	5	0	0	25.25	POINT (-97.198431 31.513243)
490041	MARY IMMACULATE HOSPITAL	2 BERNARDINE DRIVE	NEWPORT NEWS	VA	23602	Newport News City	75	18.75	41	10.25	78.33333333	19.58333333	20	5	53.58333333	POINT (-76.51312 37.143006)
520138	AURORA ST LUKES MEDICAL CENTER	2900 W OKLAHOMA AVE	MILWAUKEE	WI	53215	Milwaukee	75	18.75	37	9.25	38.33333333	9.583333333	0	0	37.58333333	POINT (-87.949346 42.988612)
60031	CENTURA HEALTH-PENROSE-ST FRANCIS HEALTH SERVICES	2222 NORTH NEVADA AVE	COLORADO SPRINGS	CO	80907	El Paso	70	17.5	28	7	21.66666667	5.416666667	0	0	29.91666667	POINT (-104.820123 38.865568)
50378	PACIFICA HOSPITAL OF THE VALLEY	9449 SAN FERNANDO RD	SUN VALLEY	CA	91352	Los Angeles	30	7.5	10	2.5	20	5	0	0	15	POINT (-118.39566899999998 34.241134)
330304	WHITE PLAINS HOSPITAL CENTER	41 EAST POST R0AD	WHITE PLAINS	NY	10601	Westchester	67.5	16.875	59	14.75	50	12.5	0	0	44.125	
230193	MCLAREN LAPEER REGION	1375 N MAIN ST	LAPEER	MI	48446	Lapeer	57.5	14.375	18	4.5	38	9.5	20	5	33.375	POINT (-83.319345 43.06271)
310119	UNIVERSITY HOSPITAL	150 BERGEN ST	NEWARK	NJ	7101	Essex	86.66666667	21.66666667	6	1.5	26.66666667	6.666666667	0	0	29.83333333	POINT (-74.19213 40.74095)
370078	OKLAHOMA STATE UNIVERSITY MEDICAL CENTER	744 WEST 9TH STREET	TULSA	OK	74127	Tulsa	70	17.5	14	3.5	16.66666667	4.166666667	0	0	25.16666667	POINT (-96.000119 36.146836)
450469	WILSON N JONES REGIONAL MEDICAL CENTER	500 N HIGHLAND AVENUE	SHERMAN	TX	75091	Grayson	42.5	10.625	12	3	48	12	0	0	25.625	POINT (-96.622851 33.635636)
330193	FLUSHING HOSPITAL MEDICAL CENTER	45TH AVENUE AND PARSONS BOULEVARD	FLUSHING	NY	11355	Queens	55	13.75	10	2.5	35	8.75	0	0	25	POINT (-73.815645 40.755636)
420007	SPARTANBURG MEDICAL CENTER	101 E WOOD ST	SPARTANBURG	SC	29303	Spartanburg	22.5	5.625	37	9.25	40	10	0	0	24.875	POINT (-81.939927 34.967852)
490075	SOVAH HEALTH DANVILLE	142 SOUTH MAIN STREET	DANVILLE	VA	24541	Danville City	55	13.75	15	3.75	43.33333333	10.83333333	20	5	33.33333333	POINT (-79.40481 36.577072)
440110	FORT LOUDON MEDICAL CENTER	550 FORT LOUDON MEDICAL CENTER DR	LENOIR CITY	TN	37772	Loudon	30	7.5	18	4.5	65	16.25	30	7.5	35.75	POINT (-84.271752 35.82710800000001)
60008	SAN LUIS VALLEY HEALTH	106 BLANCA AVE	ALAMOSA	CO	81101	Alamosa	30	7.5	39	9.75	50	12.5	0	0	29.75	POINT (-105.883712 37.47236)
140135	DECATUR MEMORIAL HOSPITAL	2300 NORTH EDWARD STREET	DECATUR	IL	62526	Macon	65	16.25	18	4.5	28.33333333	7.083333333	20	5	32.83333333	POINT (-88.960912 39.866492)
50747	SOUTH COAST GLOBAL MEDICAL CENTER	2701 S BRISTOL ST	SANTA ANA	CA	92704	Orange	Not Available	Not Available	13	4.333333333	40	13.33333333	0	0	17.66666667	POINT (-117.88541 33.710692)
10089	WALKER BAPTIST MEDICAL CENTER	3400 HIGHWAY 78 EAST	JASPER	AL	35502	Walker	33.33333333	8.333333333	31	7.75	95	23.75	0	0	39.83333333	POINT (-87.236879 33.841142)
160005	ST ANTHONY REGIONAL HOSPITAL & NURSING HOME	311 SOUTH CLARK STREET	CARROLL	IA	51401	Carroll	43.33333333	10.83333333	92	23	50	12.5	60	15	61.33333333	POINT (-94.867981 42.056982)
670075	ST LUKE'S HOSPITAL AT THE VINTAGE	20171 CHASEWOOD PARK DRIVE	HOUSTON	TX	77070	Harris	80	20	18	4.5	37.5	9.375	10	2.5	36.375	POINT (-95.570248 29.989489)
150125	COMMUNITY HOSPITAL	901 MACARTHUR BLVD	MUNSTER	IN	46321	Lake	80	20	28	7	33.33333333	8.333333333	10	2.5	37.83333333	POINT (-87.505971 41.549671)
190008	TERREBONNE GENERAL MEDICAL CENTER	8166 MAIN STREET	HOUMA	LA	70360	Terrebonne	65	16.25	49	12.25	31.66666667	7.916666667	0	0	36.41666667	POINT (-90.714322 29.598537)
50024	PARADISE VALLEY HOSPITAL	2400 EAST 4TH ST	NATIONAL CITY	CA	91950	San Diego	80	20	18	4.5	23.33333333	5.833333333	0	0	30.33333333	POINT (-117.083243 32.686336)
140145	ST JOSEPHS HOSPITAL	9515 HOLY CROSS LN	BREESE	IL	62230	Clinton	45	15	95	31.66666667	Not Available	Not Available	0	0	46.66666667	POINT (-89.524944 38.625154)
50232	FRENCH HOSPITAL MEDICAL CENTER	1911 JOHNSON AVE	SAN LUIS OBISPO	CA	93401	San Luis Obispo	55	13.75	35	8.75	35	8.75	20	5	36.25	POINT (-120.650212 35.278663)
500039	HARRISON MEMORIAL HOSPITAL	2520 CHERRY AVENUE	BREMERTON	WA	98310	Kitsap	52.5	13.125	8	2	10	2.5	40	10	27.625	POINT (-122.62601000000001 47.583429)
40071	JEFFERSON REGIONAL MEDICAL CENTER	1600 WEST 40TH AVENUE	PINE BLUFF	AR	71603	Jefferson	37.5	9.375	28	7	25	6.25	20	5	27.625	POINT (-92.018453 34.189066)
230030	MIDMICHIGAN MEDICAL CENTER-GRATIOT	300 E WARWICK DR	ALMA	MI	48801	Gratiot	60	15	43	10.75	40	10	0	0	35.75	POINT (-84.662278 43.39168)
440048	BAPTIST MEMORIAL HOSPITAL	6019 WALNUT GROVE ROAD	MEMPHIS	TN	38120	Shelby	57.5	14.375	11	2.75	30	7.5	0	0	24.625	POINT (-89.861022 35.130758)
10078	NORTHEAST ALABAMA REGIONAL MEDICAL CENTER	400 EAST 10TH STREET	ANNISTON	AL	36207	Calhoun	65	16.25	25	6.25	40	10	0	0	32.5	POINT (-85.823353 33.657123)
310044	CAPITAL HEALTH MEDICAL CENTER - HOPEWELL	ONE CAPITAL WAY	PENNINGTON	NJ	8534	Mercer	62.5	15.625	19	4.75	31.66666667	7.916666667	0	0	28.29166667	
260005	SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES	300 1ST CAPITOL DR	SAINT CHARLES	MO	63301	Saint Charles	55	13.75	11	2.75	21.66666667	5.416666667	0	0	21.91666667	POINT (-90.484508 38.780377)
10129	NORTH BALDWIN INFIRMARY	1815 HAND AVENUE	BAY MINETTE	AL	36507	Baldwin	46.66666667	11.66666667	64	16	55	13.75	20	5	46.41666667	POINT (-87.783318 30.902492)
330049	NORTHERN DUTCHESS HOSPITAL	6511 SPRINGBROOK AVENUE	RHINEBECK	NY	12572	Dutchess	72.5	18.125	42	10.5	12.5	3.125	10	2.5	34.25	
140110	OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER	1100 EAST NORRIS DRIVE	OTTAWA	IL	61350	La Salle	36.66666667	9.166666667	50	12.5	43.33333333	10.83333333	0	0	32.5	POINT (-88.82536 41.356417)
490046	SENTARA LEIGH HOSPITAL	830 KEMPSVILLE ROAD	NORFOLK	VA	23502	Norfolk City	67.5	16.875	39	9.75	36.66666667	9.166666667	50	12.5	48.29166667	POINT (-76.191695 36.850592)
320030	ARTESIA GENERAL HOSPITAL	702 N 13TH STREET	ARTESIA	NM	88210	Eddy	50	16.66666667	28	9.333333333	Not Available	Not Available	10	3.333333333	29.33333333	POINT (-104.412752 32.848603)
250096	MERIT HEALTH RANKIN	350 CROSSGATES BLVD	BRANDON	MS	39042	Rankin	30	10	48	16	Not Available	Not Available	0	0	26	POINT (-90.03596 32.286214)
500124	EVERGREENHEALTH MEDICAL CENTER	12040 NE 128TH STREET	KIRKLAND	WA	98034	King	65	16.25	29	7.25	56.66666667	14.16666667	30	7.5	45.16666667	POINT (-122.178506 47.714872)
50740	CEDAR-SINAI MARINA DEL REY HOSPITAL	4650 LINCOLN BLVD	MARINA DEL REY	CA	90291	Los Angeles	75	18.75	18	4.5	53.33333333	13.33333333	0	0	36.58333333	POINT (-118.440154 33.981732)
360092	MEMORIAL HOSPITAL	500 LONDON AVENUE	MARYSVILLE	OH	43040	Union	50	12.5	36	9	100	25	40	10	56.5	POINT (-83.368841 40.231291)
140186	RIVERSIDE MEDICAL CENTER	350 N WALL ST	KANKAKEE	IL	60901	Kankakee	85	21.25	32	8	30	7.5	0	0	36.75	POINT (-87.88265100000001 41.124148)
50070	KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO	1200 EL CAMINO REAL	SOUTH SAN FRANCISCO	CA	94080	San Mateo	Not Available	Not Available	22	7.333333333	57.5	19.16666667	100	33.33333333	59.83333333	POINT (-122.439205 37.658376)
380071	WILLAMETTE VALLEY MEDICAL CENTER	2700 SE STRATUS AVE.	MCMINNVILLE	OR	97128	Yamhill	32.5	8.125	72	18	47.5	11.875	100	25	63	POINT (-123.16523 45.20031)
240001	NORTH MEMORIAL HEALTH	3300 OAKDALE NORTH	ROBBINSDALE	MN	55422	Hennepin	75	18.75	18	4.5	20	5	40	10	38.25	POINT (-93.321172 45.014214)
380004	PROVIDENCE ST VINCENT MEDICAL CENTER	9205 SW BARNES ROAD	PORTLAND	OR	97225	Washington	47.5	11.875	32	8	23.33333333	5.833333333	40	10	35.70833333	POINT (-122.770657 45.50882)
310012	VALLEY HOSPITAL	223 N VAN DIEN AVENUE	RIDGEWOOD	NJ	7450	Bergen	70	17.5	31	7.75	30	7.5	10	2.5	35.25	POINT (-74.101761 40.983204)
50056	ANTELOPE VALLEY HOSPITAL	1600 W AVE J	LANCASTER	CA	93534	Los Angeles	42.5	10.625	12	3	21.66666667	5.416666667	0	0	19.04166667	POINT (-118.15847599999998 34.689371)
10045	FAYETTE MEDICAL CENTER	1653 TEMPLE AVENUE NORTH	FAYETTE	AL	35555	Fayette	45	15	92	30.66666667	Not Available	Not Available	0	0	45.66666667	POINT (-87.823706 33.707708)
190308	ST BERNARD PARISH HOSPITAL	8000 WEST JUDGE PEREZ DRIVE	CHALMETTE	LA	70043	Saint Bernard	40	13.33333333	31	10.33333333	Not Available	Not Available	0	0	23.66666667	POINT (-89.98842000000002 29.957043)
330182	"ST FRANCIS HOSPITAL, ROSLYN"	100 PORT WASHINGTON BOULEVARD	ROSLYN	NY	11576	Nassau	100	25	56	14	56	14	0	0	53	POINT (-73.672669 40.804505)
50773	SAN LEANDRO HOSPITAL	13855 E 14TH STREET	SAN LEANDRO	CA	94578	Alameda	72.5	18.125	11	2.75	20	5	10	2.5	28.375	POINT (-122.14197300000001 37.714632)
230077	ASCENSION ST MARY'S HOSPITAL	800 S WASHINGTON AVENUE	SAGINAW	MI	48601	Saginaw	50	12.5	20	5	48	12	0	0	29.5	POINT (-83.941936 43.426012)
140040	GALESBURG COTTAGE HOSPITAL	695 N KELLOGG ST	GALESBURG	IL	61401	Knox	42.5	10.625	24	6	73.33333333	18.33333333	0	0	34.95833333	POINT (-90.366199 40.95548300000001)
390068	UPMC LITITZ	1500 HIGHLANDS DRIVE	LITITZ	PA	17543	Lancaster	26.66666667	6.666666667	23	5.75	33.33333333	8.333333333	20	5	25.75	POINT (-76.309414 40.134257)
140223	ADVOCATE LUTHERAN GENERAL HOSPITAL	1775 DEMPSTER ST	PARK RIDGE	IL	60068	Cook	67.5	16.875	19	4.75	18.33333333	4.583333333	0	0	26.20833333	POINT (-87.848146 42.039748)
340039	IREDELL MEMORIAL HOSPITAL INC	557 BROOKDALE DR  P O BOX 1828	STATESVILLE	NC	28677	Iredell	12.5	3.125	14	3.5	38.33333333	9.583333333	20	5	21.20833333	POINT (-80.876817 35.79986)
50257	GOOD SAMARITAN HOSPITAL	901 OLIVE DRIVE	BAKERSFIELD	CA	93308	Kern	70	23.33333333	34	11.33333333	Not Available	Not Available	0	0	34.66666667	POINT (-119.039498 35.412258)
140213	SILVER CROSS HOSPITAL  AND MEDICAL CENTERS	1900 SILVER CROSS BLVD	NEW LENOX	IL	60451	Will	60	15	43	10.75	35	8.75	20	5	39.5	POINT (-87.986049 41.54543)
